"nodo1","nodo2","nodo1_nombre","nodo2_nombre","peso_arista","peso_nodo1","peso_nodo2","nodo1_afinidad","nodo2_afinidad","nodo1_dos_digitos","nodo2_dos_digitos","nodo1_dos_digitos_nombre","nodo2_dos_digitos_nombre"
463216,467112,"Comercio al por menor de ropa de cuero y piel y de otros artículos de estos materiales","Comercio al por menor de pisos y recubrimientos cerámicos","0.5",634,643,0.400693590751064,0.386972525018374,46,46,"Comercio al por menor","Comercio al por menor"
463217,811119,"Comercio al por menor de pañales desechables","Otras reparaciones mecánicas de automóviles y camiones","0.571428571428571",167.5,1111.5,0.452388502618233,0.405053183947182,46,81,"Comercio al por menor","Otros servicios excepto actividades gubernamentales"
463218,465913,"Comercio al por menor de sombreros","Comercio al por menor de artículos religiosos","0.607142857142857",210,297.5,0.454977875371227,0.405908032863879,46,46,"Comercio al por menor","Comercio al por menor"
463218,466410,"Comercio al por menor de sombreros","Comercio al por menor de artículos usados","0.606060606060606",210,5499,0.454977875371227,0.427927983222227,46,46,"Comercio al por menor","Comercio al por menor"
463218,812410,"Comercio al por menor de sombreros","Estacionamientos y pensiones para vehículos automotores","0.518518518518518",210,1566,0.454977875371227,0.42601416648237,46,81,"Comercio al por menor","Otros servicios excepto actividades gubernamentales"
463310,466111,"Comercio al por menor de calzado","Comercio al por menor de muebles para el hogar","0.642857142857143",4009.5,1741,0.50197584548608,0.330985934698494,46,46,"Comercio al por menor","Comercio al por menor"
463310,811430,"Comercio al por menor de calzado","Reparación de calzado y otros artículos de piel y cuero","0.619047619047619",4009.5,910,0.50197584548608,0.475271469204505,46,81,"Comercio al por menor","Otros servicios excepto actividades gubernamentales"
463310,812130,"Comercio al por menor de calzado","Sanitarios públicos y bolerías","0.651162790697674",4009.5,1371,0.50197584548608,0.480251307601351,46,81,"Comercio al por menor","Otros servicios excepto actividades gubernamentales"
464111,466312,"Farmacias sin minisúper","Comercio al por menor de plantas y flores naturales","0.652173913043478",7894,3328.5,0.46236262233711,0.476219853402833,46,46,"Comercio al por menor","Comercio al por menor"
464111,722517,"Farmacias sin minisúper","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0.652173913043478",7894,6233,0.46236262233711,0.396866384013727,46,72,"Comercio al por menor","Servicios de alojamiento temporal y de preparación de alimentos y bebidas"
464112,466311,"Farmacias con minisúper","Comercio al por menor de alfombras, cortinas, tapices y similares","0.5",1893.5,204.5,0.328205205218365,0.261629802859087,46,46,"Comercio al por menor","Comercio al por menor"
464112,813120,"Farmacias con minisúper","Asociaciones y organizaciones laborales y sindicales","0.5",1893.5,750.5,0.328205205218365,0.417222258971314,46,81,"Comercio al por menor","Otros servicios excepto actividades gubernamentales"
464113,465111,"Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios","Comercio al por menor de artículos de perfumería y cosméticos","0.689655172413793",1441.5,2047,0.452277528924192,0.313299173405499,46,46,"Comercio al por menor","Comercio al por menor"
464113,466410,"Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios","Comercio al por menor de artículos usados","0.606060606060606",1441.5,5499,0.452277528924192,0.427927983222227,46,46,"Comercio al por menor","Comercio al por menor"
464121,621211,"Comercio al por menor de lentes","Consultorios dentales del sector privado","0.434782608695652",903.5,4855.5,0.323227155091878,0.395930121973629,46,62,"Comercio al por menor","Servicios de salud y de asistencia social"
465111,465213,"Comercio al por menor de artículos de perfumería y cosméticos","Comercio al por menor de bicicletas y triciclos","0.518518518518518",2047,284.5,0.313299173405499,0.415043447937201,46,46,"Comercio al por menor","Comercio al por menor"
465111,541110,"Comercio al por menor de artículos de perfumería y cosméticos","Bufetes jurídicos","0.62962962962963",2047,2688,0.313299173405499,0.374132903929787,46,54,"Comercio al por menor","Servicios profesionales, científicos y técnicos"
465111,621211,"Comercio al por menor de artículos de perfumería y cosméticos","Consultorios dentales del sector privado","0.592592592592593",2047,4855.5,0.313299173405499,0.395930121973629,46,62,"Comercio al por menor","Servicios de salud y de asistencia social"
465111,812110,"Comercio al por menor de artículos de perfumería y cosméticos","Salones y clínicas de belleza y peluquerías","0.642857142857143",2047,18491.5,0.313299173405499,0.439506910691657,46,81,"Comercio al por menor","Otros servicios excepto actividades gubernamentales"
465112,721111,"Comercio al por menor de artículos de joyería y relojes","Hoteles con otros servicios integrados","0.541666666666667",755.5,2569,0.285244048394093,0.332999468935142,46,72,"Comercio al por menor","Servicios de alojamiento temporal y de preparación de alimentos y bebidas"
465112,722515,"Comercio al por menor de artículos de joyería y relojes","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0.571428571428571",755.5,7061,0.285244048394093,0.295231966112248,46,72,"Comercio al por menor","Servicios de alojamiento temporal y de preparación de alimentos y bebidas"
465212,812310,"Comercio al por menor de juguetes","Servicios funerarios","0.577777777777778",986,889,0.434107770362952,0.353835724220767,46,81,"Comercio al por menor","Otros servicios excepto actividades gubernamentales"
465214,468111,"Comercio al por menor de equipo y material fotográfico","Comercio al por menor de automóviles y camionetas nuevos","0.666666666666667",10,2688.5,0.247483641801299,0.321416306760806,46,46,"Comercio al por menor","Comercio al por menor"
465214,518210,"Comercio al por menor de equipo y material fotográfico","Provisión de infraestructura de servicios de cómputo, procesamiento de datos, hospedaje de páginas de internet y otros servicios relacionados","0.666666666666667",10,43.5,0.247483641801299,0.245054001202485,46,51,"Comercio al por menor","Información en medios masivos"
465214,522220,"Comercio al por menor de equipo y material fotográfico","Fondos y fideicomisos financieros","0.666666666666667",10,124.5,0.247483641801299,0.305818214166879,46,52,"Comercio al por menor","Servicios financieros y de seguros"
465214,522440,"Comercio al por menor de equipo y material fotográfico","Compañías de autofinanciamiento","0.666666666666667",10,5,0.247483641801299,0.291210073544816,46,52,"Comercio al por menor","Servicios financieros y de seguros"
465214,524210,"Comercio al por menor de equipo y material fotográfico","Agentes, ajustadores y gestores de seguros y fianzas","0.666666666666667",10,741,0.247483641801299,0.258642332340598,46,52,"Comercio al por menor","Servicios financieros y de seguros"
465214,623111,"Comercio al por menor de equipo y material fotográfico","Residencias del sector privado con cuidados de enfermeras para enfermos convalecientes, en rehabilitación, incurables y terminales","0.666666666666667",10,28,0.247483641801299,0.294588302251061,46,62,"Comercio al por menor","Servicios de salud y de asistencia social"
465214,624198,"Comercio al por menor de equipo y material fotográfico","Otros servicios de orientación y trabajo social prestados por el sector privado","0.666666666666667",10,36,0.247483641801299,0.35489173251304,46,62,"Comercio al por menor","Servicios de salud y de asistencia social"
465214,713941,"Comercio al por menor de equipo y material fotográfico","Clubes deportivos del sector privado","0.666666666666667",10,265.5,0.247483641801299,0.309672317085859,46,71,"Comercio al por menor","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
465215,541110,"Comercio al por menor de artículos y aparatos deportivos","Bufetes jurídicos","0.62962962962963",1537.5,2688,0.391425738846492,0.374132903929787,46,54,"Comercio al por menor","Servicios profesionales, científicos y técnicos"
465216,811314,"Comercio al por menor de instrumentos musicales","Reparación y mantenimiento de maquinaria y equipo comercial y de servicios","0.5",221,135.5,0.41520854859897,0.360578424192836,46,81,"Comercio al por menor","Otros servicios excepto actividades gubernamentales"
465311,467115,"Comercio al por menor de artículos de papelería","Comercio al por menor de artículos para la limpieza","0.627906976744186",10496,5135,0.499295582881544,0.438653990186207,46,46,"Comercio al por menor","Comercio al por menor"
465311,722513,"Comercio al por menor de artículos de papelería","Restaurantes con servicio de preparación de antojitos","0.651162790697674",10496,15269,0.499295582881544,0.466237307760484,46,72,"Comercio al por menor","Servicios de alojamiento temporal y de preparación de alimentos y bebidas"
465312,532281,"Comercio al por menor de libros","Alquiler de prendas de vestir","0.526315789473684",206,220.5,0.204629322325875,0.354419530461334,46,53,"Comercio al por menor","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles"
465312,541942,"Comercio al por menor de libros","Servicios veterinarios para mascotas prestados por el sector público","0.428571428571429",206,35.5,0.204629322325875,0.315926727222908,46,54,"Comercio al por menor","Servicios profesionales, científicos y técnicos"
465312,611131,"Comercio al por menor de libros","Escuelas de educación secundaria general del sector privado","0.571428571428571",206,330.5,0.204629322325875,0.323697591240889,46,61,"Comercio al por menor","Servicios educativos"
465312,611161,"Comercio al por menor de libros","Escuelas de educación media superior del sector privado","0.642857142857143",206,1281.5,0.204629322325875,0.412771026254579,46,61,"Comercio al por menor","Servicios educativos"
465313,611131,"Comercio al por menor de revistas y periódicos","Escuelas de educación secundaria general del sector privado","0.545454545454545",227.5,330.5,0.296333775483513,0.323697591240889,46,61,"Comercio al por menor","Servicios educativos"
465912,466312,"Comercio al por menor de regalos","Comercio al por menor de plantas y flores naturales","0.666666666666667",7926,3328.5,0.495100969779801,0.476219853402833,46,46,"Comercio al por menor","Comercio al por menor"
465912,532282,"Comercio al por menor de regalos","Alquiler de mesas, sillas, vajillas y similares","0.666666666666667",7926,1170.5,0.495100969779801,0.450997911038449,46,53,"Comercio al por menor","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles"
465912,561432,"Comercio al por menor de regalos","Servicios de acceso a computadoras","0.666666666666667",7926,1929,0.495100969779801,0.521834896859059,46,56,"Comercio al por menor","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
465912,611112,"Comercio al por menor de regalos","Escuelas de educación preescolar y centros de estimulación temprana del sector público","0.686274509803922",7926,4928,0.495100969779801,0.391650367428344,46,61,"Comercio al por menor","Servicios educativos"
465912,812310,"Comercio al por menor de regalos","Servicios funerarios","0.686274509803922",7926,889,0.495100969779801,0.353835724220767,46,81,"Comercio al por menor","Otros servicios excepto actividades gubernamentales"
465912,812322,"Comercio al por menor de regalos","Administración de cementerios pertenecientes al sector público","0.672413793103448",7926,663.5,0.495100969779801,0.502184938018372,46,81,"Comercio al por menor","Otros servicios excepto actividades gubernamentales"
465913,713991,"Comercio al por menor de artículos religiosos","Billares","0.551724137931034",297.5,266,0.405908032863879,0.431340017984595,46,71,"Comercio al por menor","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
465914,811219,"Comercio al por menor de artículos desechables","Reparación y mantenimiento de otro equipo electrónico y de equipo de precisión","0.612903225806452",1247,1674,0.453207502143671,0.433236806664083,46,81,"Comercio al por menor","Otros servicios excepto actividades gubernamentales"
465919,812990,"Comercio al por menor de otros artículos de uso personal","Otros servicios personales","0.478260869565217",814.5,517.5,0.452615520239154,0.387374008540308,46,81,"Comercio al por menor","Otros servicios excepto actividades gubernamentales"
466112,468311,"Comercio al por menor de electrodomésticos menores y aparatos de línea blanca","Comercio al por menor de motocicletas","0.461538461538462",851.5,946.5,0.318638690998145,0.437820102888148,46,46,"Comercio al por menor","Comercio al por menor"
466113,541420,"Comercio al por menor de muebles para jardín","Diseño industrial","0.666666666666667",98,10,0.370563199657031,0.319853810024936,46,54,"Comercio al por menor","Servicios profesionales, científicos y técnicos"
466113,562211,"Comercio al por menor de muebles para jardín","Tratamiento y disposición final de residuos peligrosos por el sector privado","1",98,16,0.370563199657031,0.370808217526558,46,56,"Comercio al por menor","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
466114,811211,"Comercio al por menor de cristalería, loza y utensilios de cocina","Reparación y mantenimiento de equipo electrónico de uso doméstico","0.588235294117647",1481.5,665.5,0.450538978537091,0.443404002947908,46,81,"Comercio al por menor","Otros servicios excepto actividades gubernamentales"
466211,621511,"Comercio al por menor de mobiliario, equipo y accesorios de cómputo","Laboratorios médicos y de diagnóstico del sector privado","0.523809523809524",340.5,2412.5,0.264996065017822,0.395233987141488,46,62,"Comercio al por menor","Servicios de salud y de asistencia social"
466212,621111,"Comercio al por menor de teléfonos y otros aparatos de comunicación","Consultorios de medicina general del sector privado","0.621621621621622",4121,2742,0.41702603129132,0.477644657371171,46,62,"Comercio al por menor","Servicios de salud y de asistencia social"
466311,722511,"Comercio al por menor de alfombras, cortinas, tapices y similares","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0.583333333333333",204.5,9572,0.261629802859087,0.282688473357552,46,72,"Comercio al por menor","Servicios de alojamiento temporal y de preparación de alimentos y bebidas"
466312,467114,"Comercio al por menor de plantas y flores naturales","Comercio al por menor de vidrios y espejos","0.673913043478261",3328.5,2113.5,0.476219853402833,0.461361952547056,46,46,"Comercio al por menor","Comercio al por menor"
466312,561432,"Comercio al por menor de plantas y flores naturales","Servicios de acceso a computadoras","0.666666666666667",3328.5,1929,0.476219853402833,0.521834896859059,46,56,"Comercio al por menor","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
466312,722517,"Comercio al por menor de plantas y flores naturales","Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar","0.695652173913043",3328.5,6233,0.476219853402833,0.396866384013727,46,72,"Comercio al por menor","Servicios de alojamiento temporal y de preparación de alimentos y bebidas"
466312,812310,"Comercio al por menor de plantas y flores naturales","Servicios funerarios","0.695652173913043",3328.5,889,0.476219853402833,0.353835724220767,46,81,"Comercio al por menor","Otros servicios excepto actividades gubernamentales"
466314,611131,"Comercio al por menor de lámparas ornamentales y candiles","Escuelas de educación secundaria general del sector privado","0.583333333333333",77.5,330.5,0.277008061880396,0.323697591240889,46,61,"Comercio al por menor","Servicios educativos"
466314,711311,"Comercio al por menor de lámparas ornamentales y candiles","Promotores del sector privado de espectáculos artísticos, culturales, deportivos y similares que cuentan con instalaciones para presentarlos","0.583333333333333",77.5,270.5,0.277008061880396,0.378160075319215,46,71,"Comercio al por menor","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
